Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
10, Eco4102, 10771, 8402.87, 422.9, 183.7, 0.0
10, Eco4133, 2167, 9051.38, 445.5, 198.0, 0.0
10, Eco4226, 50645, 8879.44, 462.1, 184.8, 0.0
10, Eco4441, 11394, 10102.92, 509.8, 223.1, 0.0
10, Eco5036, 518, 6262.68, 296.3, 125.4, 0.0
10, Eco5102, 1704, 8957.27, 433.0, 203.5, 0.0
10, Eco5133, 2095, 7708.40, 394.7, 151.8, 0.0
10, Eco5226, 79038, 8804.58, 453.3, 178.6, 0.0
10, Eco5441, 24346, 9623.36, 488.2, 205.3, 0.0
10, Eco6036, 416, 5084.66, 270.2, 98.3, 0.0
10, Eco6133, 718, 8023.10, 413.9, 159.2, 0.0
10, Eco6226, 14221, 8642.78, 451.4, 169.8, 0.0
10, Eco6441, 112, 9034.09, 479.6, 192.5, 0.0
10, Eco7133, 1393, 9059.07, 466.4, 177.7, 0.0
10, Eco7226, 46751, 9131.92, 456.9, 182.8, 0.0
10, Eco7441, 8369, 10296.29, 507.6, 213.4, 0.0
15, Eco1072, 115584, 9403.86, 423.1, 188.8, 0.0
15, Eco1102, 62270, 9855.73, 436.0, 205.6, 0.0
15, Eco1133, 2042, 10941.99, 496.8, 215.6, 0.0
15, Eco1226, 20029, 11417.24, 499.3, 230.3, 0.0
15, Eco1441, 3597, 10937.65, 471.4, 237.5, 0.0
15, Eco2072, 474, 7663.43, 375.4, 150.9, 0.0
15, Eco2102, 25182, 8249.61, 385.8, 149.0, 0.0
15, Eco2133, 62492, 8798.22, 438.2, 166.7, 0.0
15, Eco2226, 140769, 9269.07, 431.4, 173.4, 0.0
15, Eco2441, 13252, 10879.94, 489.9, 212.1, 0.0
15, Eco3036, 4122, 6458.93, 292.8, 133.9, 0.0
15, Eco3072, 7998, 8320.39, 377.8, 159.8, 0.0
15, Eco3102, 2702, 8857.45, 402.5, 176.1, 0.0
15, Eco3226, 63089, 10125.97, 454.3, 201.4, 0.0
15, Eco3441, 12813, 11872.13, 535.8, 251.8, 0.0
15, Eco4036, 10187, 5331.97, 256.6, 102.5, 0.0
15, Eco4072, 8627, 7443.23, 349.1, 144.4, 0.0
15, Eco4102, 10771, 8506.10, 397.7, 171.1, 0.0
15, Eco4133, 2167, 8926.67, 411.2, 181.8, 0.0
15, Eco4226, 50645, 8918.84, 432.2, 174.4, 0.0
15, Eco4441, 11394, 10328.62, 484.8, 215.3, 0.0
15, Eco5036, 518, 5981.13, 267.9, 115.4, 0.0
15, Eco5102, 1704, 9197.62, 421.8, 191.7, 0.0
15, Eco5133, 2095, 8052.49, 387.3, 146.2, 0.0
15, Eco5226, 79038, 8997.89, 434.5, 171.5, 0.0
15, Eco5441, 24346, 9835.72, 478.8, 203.5, 0.0
15, Eco6036, 416, 4596.11, 233.8, 87.1, 0.0
15, Eco6133, 718, 8504.40, 411.3, 155.2, 0.0
15, Eco6226, 14221, 8882.84, 431.7, 163.4, 0.0
15, Eco6441, 112, 9728.37, 491.4, 195.8, 0.0
15, Eco7133, 1393, 9695.21, 459.8, 174.6, 0.0
15, Eco7226, 46751, 9233.51, 424.5, 172.9, 0.0
15, Eco7441, 8369, 10488.28, 468.8, 204.4, 0.0
20, Eco1072, 115584, 9847.59, 411.1, 175.0, 0.0
20, Eco1102, 62270, 10390.75, 422.1, 187.8, 0.0
20, Eco1133, 2042, 10217.42, 421.0, 177.6, 0.0
20, Eco1226, 20029, 11803.14, 491.2, 212.3, 0.0
20, Eco1441, 3597, 11770.72, 485.5, 234.6, 0.0
20, Eco2072, 474, 8278.32, 396.9, 148.8, 0.0
20, Eco2102, 25182, 8580.54, 376.0, 142.1, 0.0
20, Eco2133, 62492, 9042.63, 417.0, 154.7, 0.0
20, Eco2226, 140769, 9556.76, 431.2, 166.9, 0.0
20, Eco2441, 13252, 11150.97, 472.6, 203.9, 0.0
20, Eco3036, 4122, 6688.57, 305.9, 130.1, 0.0
20, Eco3072, 7998, 8664.17, 373.2, 151.6, 0.0
20, Eco3102, 2702, 9466.79, 404.3, 166.5, 0.0
20, Eco3226, 63089, 10264.72, 444.1, 185.6, 0.0
20, Eco3441, 12813, 12416.50, 526.5, 246.8, 0.0
20, Eco4036, 10187, 5479.63, 264.5, 101.2, 0.0
20, Eco4072, 8627, 7518.50, 344.9, 138.0, 0.0
20, Eco4102, 10771, 8533.80, 384.9, 158.7, 0.0
20, Eco4133, 2167, 8814.98, 394.9, 165.4, 0.0
20, Eco4226, 50645, 9005.80, 424.9, 165.2, 0.0
20, Eco4441, 11394, 10554.42, 481.0, 212.4, 0.0
20, Eco5036, 518, 6125.53, 271.9, 110.4, 0.0
20, Eco5102, 1704, 9560.07, 416.4, 181.0, 0.0
20, Eco5133, 2095, 7922.06, 363.8, 136.3, 0.0
20, Eco5226, 79038, 9084.42, 418.9, 161.7, 0.0
20, Eco5441, 24346, 10045.36, 477.3, 204.7, 0.0
20, Eco6036, 416, 4895.96, 245.2, 85.4, 0.0
20, Eco6133, 718, 8457.42, 380.7, 142.7, 0.0
20, Eco6226, 14221, 8646.35, 400.1, 150.8, 0.0
20, Eco6441, 112, 10414.28, 508.1, 204.3, 0.0
20, Eco7133, 1393, 10211.30, 439.0, 161.1, 0.0
20, Eco7226, 46751, 8959.72, 401.0, 156.4, 0.0
20, Eco7441, 8369, 10434.38, 446.9, 195.3, 0.0
25, Eco1072, 115584, 10383.77, 417.6, 185.1, 0.0
