Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
30, Eco1102, 62270, 11827.14, 367.1, 175.7, 0.0
30, Eco1133, 2042, 10895.83, 358.7, 153.9, 0.0
30, Eco1226, 20029, 13232.23, 433.3, 191.4, 0.0
30, Eco1441, 3597, 13227.40, 424.0, 198.6, 0.0
30, Eco2072, 474, 9901.47, 344.8, 137.0, 0.0
30, Eco2102, 25182, 10484.55, 334.4, 134.5, 0.0
30, Eco2133, 62492, 9770.10, 382.3, 151.5, 0.0
30, Eco2226, 140769, 11138.63, 391.1, 154.8, 0.0
30, Eco2441, 13252, 12650.15, 410.3, 171.6, 0.0
30, Eco3036, 4122, 7240.78, 249.6, 112.8, 0.0
30, Eco3072, 7998, 9714.15, 299.5, 132.3, 0.0
30, Eco3102, 2702, 10425.62, 311.1, 140.8, 0.0
30, Eco3226, 63089, 11838.46, 411.6, 174.2, 0.0
30, Eco3441, 12813, 13469.34, 446.5, 199.5, 0.0
30, Eco4036, 10187, 5882.79, 232.7, 98.3, 0.0
30, Eco4072, 8627, 7605.52, 291.8, 127.8, 0.0
30, Eco4102, 10771, 9258.87, 328.2, 147.9, 0.0
30, Eco4133, 2167, 9691.01, 360.9, 161.8, 0.0
30, Eco4226, 50645, 9949.33, 407.2, 163.9, 0.0
30, Eco4441, 11394, 11817.25, 447.9, 192.5, 0.0
30, Eco5036, 518, 6543.97, 240.8, 108.4, 0.0
30, Eco5102, 1704, 9627.32, 343.9, 169.1, 0.0
30, Eco5133, 2095, 8606.91, 327.4, 132.4, 0.0
30, Eco5226, 79038, 9574.99, 391.8, 158.3, 0.0
30, Eco5441, 24346, 10692.21, 433.4, 180.1, 0.0
30, Eco6036, 416, 4439.75, 208.6, 76.8, 0.0
30, Eco6133, 718, 8899.72, 339.7, 141.7, 0.0
30, Eco6226, 14221, 9801.54, 379.4, 148.5, 0.0
30, Eco6441, 112, 9222.00, 441.8, 175.0, 0.0
30, Eco7133, 1393, 9325.91, 376.5, 152.6, 0.0
30, Eco7226, 46751, 9311.20, 384.1, 149.7, 0.0
30, Eco7441, 8369, 11383.04, 415.0, 176.0, 0.0
35, Eco1072, 115584, 11880.65, 359.2, 162.7, 0.0
35, Eco1102, 62270, 12619.73, 382.7, 173.7, 0.0
35, Eco1133, 2042, 12133.72, 375.7, 156.2, 0.0
35, Eco1226, 20029, 14244.71, 442.8, 190.2, 0.0
35, Eco1441, 3597, 14390.95, 447.1, 196.8, 0.0
35, Eco2072, 474, 10781.95, 343.6, 133.6, 0.0
35, Eco2102, 25182, 11216.97, 337.4, 134.0, 0.0
35, Eco2133, 62492, 10367.08, 386.1, 152.0, 0.0
